id,created_at,attitudes_count,comments_count,reposts_count,screen_name,follow_count,followers_count,gender,text
4404571378369433,2019-08-12,99,8,19,中国电影报,261,1504284,m,#黄晓明#饰演的江立伟，原型是当年大连新港油罐区火灾救援中的消防员桑武。当天，参加完灭火行动回到家中，桑武发现自己双手的手皮已经没有了，直到现在，他的手上依然有伤。其实，#电影烈火英雄# 展示的只是桑武职业生涯中的一个片段。#烈火英雄电影故事原型#火海鏖战8小时，双手烧烂拒不撤离！这位消防员的经历比电影还要惊险 
4404105432510472,2019-08-11,102,71,30,至娱App,214,335489,m,#张哲瀚小红帽#张哲瀚@张哲瀚疯子 最新大片超酷超燃！黑色皮衣+小红帽的组合，非常抢眼非常潮。在烈火英雄里有出色表现的张哲瀚在时尚领域也有着超强的表现力，心空ing～ 
4405116154722268,2019-昨天 09:09,34,19,84,安徽公安在线,1223,6421498,m,#警营最美奋斗者#  【用血肉之躯把黑暗挡在身后！】三年前，嫌犯扬言要引爆汽油炸掉大楼，千钧一发，蚌埠市公安局@特警张劼  用身体扑倒嫌犯，霎那间身旁汽油桶爆燃、火光冲天。他说“只希望老百姓对我们人民警察满意”。烈火真英雄，铁骨铸楷模，他是最美的奋斗者，是我们的英雄。  ...全文
4404917626728350,2019-08-13,115,6,25,战车飞鱼,524,524045,m,烈火英雄上映后，有人邀请桑武去看，他拒绝了，他说：有些现场，我不愿回忆，但有些选择，今天我依然会上！#致敬中国英雄# #祖国请放心# 战车飞鱼的微博视频 
4404799590092984,2019-08-13,535,166,90,张哲瀚疯子工作室,15,214022,m,张哲瀚超话 赤诚之心铸钢铁意志👨🚒血肉之躯保人民平安🔥感谢每一份十二亿分之一的支持与陪伴 #烈火英雄# 
4405277874947954,2019-08-15,62,8,6,新浪看点,1635,3349490,f,【#消防员演讲中途去救火#：听到火警立即跑去救火】8月7日，江苏盐城大丰区消防救援大队正在进行《烈火英雄》观后感分享会，消防员王松刚演讲没几句，突然丢下话筒冲出会场。原来是突发火情，消防员们迅速集结前往救火。现场记者拍下了王松和其他战士冲出会场的一幕↓↓↓@有料 有料的秒拍视频 
4404121622443888,2019-08-11,491,124,122,张哲瀚疯子工作室,15,214022,m,张哲瀚超话#烈火英雄# 11亿个心愿达成，愿救灾前线的每一位英雄都能平安而归！ 
4405451691092681,2019-08-15,77,14,11,蜀黍都笑湿了,37,8134830,f,如何评价电影《烈火英雄》？ 
4404079993849731,2019-08-11,442,94,10,青椰_Pluto,301,166,f,#上海堡垒导演道歉#烈火英雄还有谷嘉诚欧豪呢,黄教主被黑的比你lh 少？那片子口碑也不低啊。红海行动还有黄景瑜呢,流浪地球也有因为演员的恶意差评啊,评分还不是没有低,说到底不就是片子质量不够嘛,有什么好控瓶的,一说不好算是黑子？你们搞笑呢,我服了 
4405329196357898,2019-08-15,51,47,5,数数每天都爱辰辰,763,379,f,陈数超话这是又一次同框吧哈哈哈，难道是一起去宣传电影《烈火英雄》？？咋这么有缘分呢 
4404165441174601,2019-08-11,105,1,21,鸽子山麓老王,173,202,m,在抖Y上看到的，一个人扛水枪需要多大的力气，#烈火英雄# 中郑志的剧情很真实。（来源见视频水印） 鸽子山麓老王的微博视频 
4403696446251316,2019-08-10,158,550,560,小央视频,147,2087962,f,所谓的岁月静好，不过是有人替你负重前行而已，我们#欠消防员一张电影票# ，更需要去了解真正的#烈火英雄#们，愿你们在保护好国家人民的同时，也一定要保护好自己！评论区抽取20名幸运观众送出电影票，向英勇无畏的逆行者们致敬！@电影烈火英雄 @优酷   抽奖详情 保定·泰和福地水岸 
4405072983040343,2019-昨天 06:18,257,30,28,一些奇怪视频,446,1126290,m,天津塘沽爆炸4周年！让我们一起缅怀致敬，烈火英雄！2015年8月12日22时50分，天津滨海一危化品堆垛发生火灾。24名现役消防员、75名专职消防队员及11名民警壮烈牺牲。和平年代，牺牲最大的一场战斗！请记住这些名字！因为他们是为了你，为了我，为了我们而失去生命他们中最年长的30岁， ...全文
4403729346284054,2019-08-10,822,29,28,羊又走丢了,2541,5514722,m,#来超话为烈士打卡#  凉山烈火英雄刘代旭已远去，但他的微博依然让很多能量聚在一起，默默的坚守和传递！#中国军事#兵哥兵妹那些事儿超话 羊又走丢了的微博视频 
4403654700102268,2019-08-10,1120,60,32,深圳身边事,961,1012272,m,#深圳爆料# 网友爆料：8月9日中午深圳布吉一家汽修店发生火灾，消防战士们拼尽全力参与救火，#烈火英雄# 致敬我们的烈火英雄们！辛苦了 瑞恩Rion-的微博视频 
4404499617477442,2019-08-12,85,13,26,扬子晚报,1750,17670160,m,【慢慢看完这段央视采访，真实事件比电影更惊心动魄！】他叫桑武，是电影《烈火英雄》中消防队长江立伟的原型，当年，大连新港油罐区火灾救援，他和战友在爆炸中，深入火场内部，徒手转动32万圈，关闭了阀门！转发！让更多人认识他们！致敬英雄！ @央视新闻 央视新闻的微博视频 
4404544517799880,2019-08-12,116,10,774,英国军情六处,3055,1782822,m,缅怀先烈
4404139557546729,2019-08-11,1794,241,39,不是毒奶色我是专业解说黄旭东,412,2596678,m,实在没勇气看上海堡垒，买了张票去隔壁看了烈火英雄，舒服了 
4405177304132094,2019-昨天 13:12,804,16,12,鹏仔最帅8,99,46,f,一个人要获得实在的幸福，就必须既不太聪明#电影烈火英雄# 妈阁是座城  全裸导演 百度💯云三夫百度💯云🍒老友记百度💯云恶人传怪奇物语第三季百度💯 云 黑袍纠察队百度💯云疾速备战3 百度💯云寄生虫百度💯，也不太傻，我们把这种介于聪明和傻之间的状态 ...全文
4405308983631719,2019-08-15,648,84,438,第十电影,720,8589398,m,烈火英雄[星星][星星][星星][星星]，#十天荐片挑战# 这个暑期，口碑票房双收的除了《哪吒》，还有《烈火英雄》，目前上映两周，仍保持着不错的票房势头。用商业类型片包裹主旋律题材，电影好看且动人。《烈火英雄》通过灾难的可怖、普通人的崩溃和消防员的平凡生活这些侧面，给观众呈现了 ...全文
4405156995086692,2019-昨天 11:52,561,13,9,超级星饭团,919,7054670,f,超级星饭团超话#超级星公益# 近日，电影《烈火英雄》正在国内热映，在最危险的时刻，消防勇士总是挺身而出，滚滚浓烟挡不住他们矫健的身影，熊熊烈火更烧不掉他们灭火救灾的决心。消防员甚至用生命为每个家庭换来了一生的安定，他们是我们最值得尊敬的人。电影热映之时，超级星饭团联手@亿天使公益 ...全文
4404386468032828,2019-08-12,316,30,5,莫道紫情,1235,75588,f,杨紫烈火英雄超话 #烈火英雄看哭# 文娱新天地-20190719-《烈火英雄》篇，票房已破11亿，真实故事再现，制作精良，全体演职人员用心演绎@杨紫 莫道紫情的微博视频 
4404120393555926,2019-08-11,606,102,97,欧豪工作室,9,33776,m,欧豪超话  #欧豪电影烈火英雄#累计票房突破11亿！浴火奋战，消防员们从未退缩，拼尽全力，烈火英雄不负使命。 
4405526676707082,2019-08-15,3,104,104,西安吃喝玩乐资讯,91,2204277,f,#西安身边事# 【消防员叔叔你们吃冰淇淋不】13日，西安雁塔西路消防中队，8岁男孩周一阳把一封信和一个纸袋子递给哨兵，“消防员叔叔，吃冰淇淋不？”据了解，孩子看完电影《烈火英雄》后把储钱罐打碎，将仅存的十四块七毛钱送给消防员。“希望你们吃了冰淇淋，夏天凉快，冬天暖和。我爱你们。” 
4405126422470312,2019-昨天 09:50,27,23,23,河南消防,1032,1479815,f,【现实版“烈火英雄” 致敬消防员】和普通人一样，他们也是血肉之躯，也是别人家的儿子、丈夫或是父亲。千度高温、洪水猛兽，他们也怕。但这肩上沉甸甸的责任，让他们义无反顾，逆行向前。都市频道的微博视频 
4404971233751444,2019-08-13,251,64,23,电影烈火英雄,200,39002,m,#电影烈火英雄# 上映第13天上座率一路领跑不只为英雄起立鼓掌更为普世真情而动容淘票票售票链接：网页链接猫眼售票链接：网页链接 
4404078820382497,2019-08-11,160,18,42,热门前三微博引流推广用户排名粉,56,305102,f,【#烈火英雄黄晓明原型#：身处火海8小时 连续转阀门32000圈】《新闻联播》曾报道了@黄晓明 所饰角色的原型：大连新港“7·16”石油管线爆炸救援中的消防战士桑武。为关闭油罐阀门，桑武进入火场中心，忍着灼烧的剧痛徒手将阀门转了32000圈。这是我国火灾扑救史上的奇迹！转，致敬！央视新闻的秒拍视频 
4404887942969340,2019-08-13,179,42,13,腾讯看电影,277,416969,m,电影#烈火英雄# 中@杨紫 @欧豪 两个人在拍摄婚纱照时的互动好甜，满屏都是粉红泡泡有没有！  腾讯看电影的微博视频 
4404461142983471,2019-08-12,159,21,58,走向深蓝的小鱼,130,163,f,#烈火英雄电影故事原型#大连新港石油管线爆炸即7.16大火实录，没加任何修饰。现实版的#烈火英雄#，向英雄致敬网聚思想的微博视频 
4404571378369433,2019-08-12,99,8,19,中国电影报,261,1504284,m,#黄晓明#饰演的江立伟，原型是当年大连新港油罐区火灾救援中的消防员桑武。当天，参加完灭火行动回到家中，桑武发现自己双手的手皮已经没有了，直到现在，他的手上依然有伤。其实，#电影烈火英雄# 展示的只是桑武职业生涯中的一个片段。#烈火英雄电影故事原型#火海鏖战8小时，双手烧烂拒不撤离！这位消防员的经历比电影还要惊险 
4404105432510472,2019-08-11,102,71,30,至娱App,214,335489,m,#张哲瀚小红帽#张哲瀚@张哲瀚疯子 最新大片超酷超燃！黑色皮衣+小红帽的组合，非常抢眼非常潮。在烈火英雄里有出色表现的张哲瀚在时尚领域也有着超强的表现力，心空ing～ 
4404499617477442,2019-08-12,85,13,26,扬子晚报,1750,17670160,m,【慢慢看完这段央视采访，真实事件比电影更惊心动魄！】他叫桑武，是电影《烈火英雄》中消防队长江立伟的原型，当年，大连新港油罐区火灾救援，他和战友在爆炸中，深入火场内部，徒手转动32万圈，关闭了阀门！转发！让更多人认识他们！致敬英雄！ @央视新闻 央视新闻的微博视频 
4404797786612355,2019-08-13,595,90,86,欧豪工作室,9,33776,m,欧豪超话  #欧豪电影烈火英雄#累计票房突破12亿，谢谢大家的支持！烈火无情，英雄无畏，逆行向前，守护平安致敬最美逆行者~  
4404544517799880,2019-08-12,116,10,774,英国军情六处,3055,1782822,m,缅怀先烈
4405038418223847,2019-昨天 04:01,47,2,17,我的电影图解,110,6824996,f,烈火英雄这部电影，注定要改变一些事情 ！看哭了 感谢有你们  
4404870570609955,2019-08-13,203,148,159,中国电影报,261,1504284,m,【《烈火英雄》南昌路演  观众：现在才明白伟大背后的含义】#电影烈火英雄#昨日#黄晓明#空降南昌，与江西的朋友们畅谈影片台前幕后的点滴感悟。不少观众在观影时几度落泪，在映后交流环节，他们也纷纷感慨电影《烈火英雄》让自己第一次感受到“消防员”三个字所代表的重量：“以前只知道消防员的工作很 ...全文
4404139557546729,2019-08-11,1794,241,39,不是毒奶色我是专业解说黄旭东,412,2596678,m,实在没勇气看上海堡垒，买了张票去隔壁看了烈火英雄，舒服了 
4405177304132094,2019-昨天 13:12,804,16,12,鹏仔最帅8,99,46,f,一个人要获得实在的幸福，就必须既不太聪明#电影烈火英雄# 妈阁是座城  全裸导演 百度💯云三夫百度💯云🍒老友记百度💯云恶人传怪奇物语第三季百度💯 云 黑袍纠察队百度💯云疾速备战3 百度💯云寄生虫百度💯，也不太傻，我们把这种介于聪明和傻之间的状态 ...全文
4405308983631719,2019-08-15,648,84,438,第十电影,720,8589398,m,烈火英雄[星星][星星][星星][星星]，#十天荐片挑战# 这个暑期，口碑票房双收的除了《哪吒》，还有《烈火英雄》，目前上映两周，仍保持着不错的票房势头。用商业类型片包裹主旋律题材，电影好看且动人。《烈火英雄》通过灾难的可怖、普通人的崩溃和消防员的平凡生活这些侧面，给观众呈现了 ...全文
4405156995086692,2019-昨天 11:52,561,13,9,超级星饭团,919,7054670,f,超级星饭团超话#超级星公益# 近日，电影《烈火英雄》正在国内热映，在最危险的时刻，消防勇士总是挺身而出，滚滚浓烟挡不住他们矫健的身影，熊熊烈火更烧不掉他们灭火救灾的决心。消防员甚至用生命为每个家庭换来了一生的安定，他们是我们最值得尊敬的人。电影热映之时，超级星饭团联手@亿天使公益 ...全文
4404105986311458,2019-08-11,512,49,13,中国共青团网,2391,948236,m,【网友坚持为烈士留言，四川凉山火灾英雄位列军事超话榜第一】 今天（11日），在我们致敬台风中的救援英雄时，还有很多人没有忘记，4个多月前，四川凉山木里火灾中牺牲的31名烈火英雄。在网友坚持不懈地打卡下，木里火灾牺牲英雄刘代旭登上了军事超话榜第1名。网友坚持为烈士留言，四川凉山火灾英雄位列军事超话榜第一 
